adult;original_title;overview;popularity;release_date;vote_average;vote_count
False;Club Zero;Miss Novak es una maestra que se une al equipo de una escuela de élite para dar clases de nutrición a jóvenes estudiantes. En poco tiempo, la maestra establece un estrecho vínculo con cinco de sus alumnos, sin que el resto de profesores se dé cuenta de lo que sucede. Hasta que todo da un inesperado giro muy peligroso.;4.629;2023-09-27;6.438;8
False;Arctic: Our Frozen Planet;;6.471;2023-12-01;9.0;1
False;Headspace;Gus, Sophie y Max de la Fuerza de Protección Espacial (SPF) y su nave espacial microscópica, (el SPF-50) tienen un extraño accidente y terminan dentro del cerebro de Norman, de 16 años. Pueden ver lo que él ve y oír lo que él oye. Estos alienígenas, que luchan contra el crimen, deben conseguir la ayuda de Norman para salvar la Tierra de Zolthard de un villano intergaláctico igualmente en miniatura que consiguió asumir el control mental de la directora de la escuela, la Sra. Witherington. Norman, sus amigos y los alienígenas deben hacer todo lo posible para ocultar la presencia de vida extraterrestre en su instituto, mientras continúan la lucha intergaláctica entre el bien y el mal. Después de todo, Zolthard ahora tiene una escuela que dirigir y Norman todavía tiene una vida que vivir y deberes para entregar!;6.469;2023-05-26;4.0;2
False;Le Théorème de Marguerite;;6.464;2023-11-01;6.6;18
False;Munch;Rechazado por el emporio artístico, destruido por el dolor por la pérdida de su hermana mayor y torturado por la adicción: la película retrata la vida de Edvard Munch, uno de los artistas más grandes de todos los tiempos.;3.731;2023-01-27;8.1;16
False;Ouroboros;;3.388;2023-12-09;0.0;0
False;The Famous Five - The Curse of Kirrin Island;;4.134;2023-12-09;0.0;0
False;A Season for Family;;6.411;2023-11-22;8.143;7
False;Meet Me at the Christmas Train Parade;;5.04;2023-11-24;0.0;0
False;Don Carlo;;3.395;2023-12-07;0.0;0
False;Perinbaba a dva svety;;6.397;2023-12-07;0.0;0
False;椿の庭;;2.739;2021-04-09;7.0;2
False;Kherwal;;3.978;2023-12-10;0.0;0
False;Letters to Santa;;6.378;2023-11-24;6.2;4
False;Live Show 7: Threesome;;4.127;2023-12-09;0.0;0
False;Our (Almost Completely True) Love Story;;5.614;2023-12-08;0.0;0
False;Sworn Justice: Taken Before Christmas;;3.315;2023-11-16;0.0;0
False;പുള്ളി;;3.861;2023-12-08;0.0;0
False;The Survival of Kindness;;3.226;2023-05-04;6.25;2
False;Nuclear Now;;3.974;2023-04-28;7.3;7
False;Hayat;;6.303;2023-12-01;5.0;2
False;Nahuel y el libro mágico;Nahuel vive con su padre en un pueblo de pescadores, pero el mar le inspira un profundo miedo. Un día encuentra un libro mágico que parece ser la solución a su problema. Pero un mago feo, buscando el libro, captura a su padre. Para Nahuel, es el comienzo de una aventura durante la cual tendrá que liberar a su padre y superar sus miedos.;5.413;2021-04-20;7.9;24
False;letters to lost souls;;4.619;2023-12-09;0.0;0
False;Dance First;El genio literario Samuel Beckett vivió una vida con muchas facetas: bon vivant parisino, luchador en la Resistencia durante la II Guerra Mundial, dramaturgo ganador del Premio Nobel, esposo mujeriego, ermitaño. Pero a pesar de toda la adulación que recibió, era un hombre plenamente consciente de sus propias debilidades.;6.278;2023-11-03;6.0;1
False;Sparni;;3.865;2023-12-09;0.0;0
False;Close to Vermeer;Se ha escrito mucho, pero se sabe poco de Johannes Vermeer. Su obra es casi todo lo que dejó. Gregor Weber, experto en Vermeer de fama mundial y flamante conservador del Rijksmuseum de Ámsterdam, en el año previo a su jubilación, trabaja en su gran sueño: la mayor exposición de Vermeer jamás realizada. Junto con Weber, una serie de entusiastas y expertos en Vermeer van en busca de lo que realmente hace que un Vermeer sea un Vermeer.;4.223;2023-05-26;8.214;7
False;Wahou !;;5.458;2023-06-07;5.4;23
False;La légende du papillon;Un par de mariposas rivales forman una curiosa amistad.;3.754;2023-09-29;6.3;3
False;Yodha;;6.202;2023-12-08;0.0;0
False;Operation Valentine;;6.201;2023-12-08;0.0;0
False;Madhu Babu;;6.198;2023-12-10;0.0;0
False;A Heidelberg Holiday;;6.184;2023-11-12;7.167;9
False;Jatuh Cinta Seperti Di Film-Film;;6.171;2023-11-30;9.5;2
False;Hurry Om Hurry;;6.159;2023-12-08;0.0;0
False;Cypher;;6.142;2023-11-24;0.0;0
False;Meio-Dia;;4.132;2023-12-09;10.0;1
False;Appropriation;;6.126;2023-11-24;0.0;0
False;IPZZ_076_専属第2弾 エッチなSEX 4回もしちゃった 初体験4本番全6コーナー！！ さくらわかな;;3.361;2023-12-08;10.0;1
False;GCW: Highest in The Room 2;;4.35;2023-12-09;0.0;0
False;Crossing;;6.111;2023-12-07;0.0;0
False;PFL Europe 4: 2023 Championships;;6.079;2023-12-08;0.0;0
False;தீ இவன்;;3.329;2023-12-08;0.0;0
False;No Céu Da Pátria Nesse Instante;;3.947;2023-12-10;0.0;0
False;Come To My Home This Christmas;Inés conoce a la familia política de su hermano en la cena de Navidad. No tiene hijos ni pareja. Durante la noche, el peso de la mirada ajena por estar soltera a los cuarenta años la enfrenta a sus elecciones de vida, y a su lugar como mujer.;4.355;2023-12-07;0.0;0
False;എന്നെന്നും;;3.946;2023-12-10;0.0;0
False;물안에서;Un joven actor decide dejar la interpretación y rodar un cortometraje. El pequeño equipo formado por el propio actor, el cámara y la protagonista femenina llega a la rocosa y azotada por el viento isla de Jeju. En busca de una idea, el joven actor explora los alrededores, espera a que surja la luz adecuada y observa el horizonte desde la costa. Un día vislumbra una figura entre las rocas al pie de un acantilado, lo que le incita a lanzarse e intercambiar unas palabras. Gracias a esta conversación, y a una canción de amor escrita años antes, por fin tiene una historia que contar.;2.608;2023-04-12;6.375;8
False;एकदा येऊन तर बघा;;3.829;2023-12-08;0.0;0
False;สลิธ โปรเจกต์ล่า;;3.565;2023-12-05;5.0;1
False;Freeland;;4.942;2023-12-10;0.0;0
False;Shane Torres: The Blue Eyed Mexican;;6.062;2023-12-10;9.0;1
False;Dudefall 2;;4.442;2023-12-10;0.0;0
False;Haile 2: Var mı, Yok mu?!;;3.072;2023-12-08;0.0;0
False;Je ne suis pas un héros;;6.03;2023-11-22;6.4;9
False;CMA Country Christmas 2023;;5.49;2023-11-14;0.0;0
False;June;;4.706;2023-11-12;0.0;0
False;Chase;;6.02;2023-12-07;0.0;0
False;The Dark House of Mystery;;4.821;2023-11-18;0.0;0
False;The Ghost Within;;4.424;2023-03-17;3.4;7
False;Året der gak;;5.999;2023-12-10;10.0;1
False;Don't Suck;;5.371;2023-12-01;0.0;0
False;Midnight Ride;;4.074;2023-12-08;0.0;0
False;Keeping It Up: The Story of Viagra;;3.316;2023-12-08;0.0;0
False;北極百貨店のコンシェルジュさん;;5.009;2023-10-20;8.0;1
False;Bullet Diaries;;5.366;2023-12-01;0.0;0
False;The Mission;El misionero cristiano estadounidense John Chau fue asesinado cuando intentaba contactar y convertir a algunos de los últimos pueblos indígenas no contactados del mundo, los sentineleses. Las reacciones contradictorias y divididas del público e incluso de su propia familia revelan una comprensión más profunda del verdadero John Chau, un joven con un espíritu aventurero y una obsesión singular. A través de entrevistas exclusivas, imágenes de archivo del viaje de John a Centinela del Norte y sus detallados diarios, esta película explora las anticuadas nociones de exploración que le dieron forma, la comunidad evangélica que impulsó su búsqueda, la angustia de su propio padre y las repercusiones duraderas de esta compleja historia.;4.267;2023-10-13;6.7;3
False;Rocco & Sjuul;;5.771;2023-11-16;0.0;0
False;青春;;5.95;2023-11-16;4.0;1
False;Bad CGI Gator;;5.947;2023-11-24;3.9;7
False;It's Real to Me;;3.68;2023-12-10;0.0;0
False;Сибирские Завтраки;;3.311;2023-12-08;0.0;0
False;再见，李可乐;;5.929;2023-12-01;0.0;0
False;리바운드;;5.928;2023-04-05;7.7;10
False;NET;;3.928;2023-12-10;0.0;0
False;Deive Leonardo: A Resposta;;5.914;2023-11-28;9.0;2
False;డెవిల్;;5.914;2023-11-24;0.0;0
False;Improvvisamente a Natale mi sposo;;5.911;2023-12-06;2.0;1
False;"Short Cuts: ""La rivière sans retour"" d'Otto Preminger";;3.924;2023-12-10;0.0;0
False;Mise à mort en été (Ou l'entre-film);;3.674;2023-12-10;0.0;0
False;Гардемарины 1787. Война;;5.89;2023-11-16;0.0;0
False;Logrando Salir;Sol va a la casa de Cami, su mejor amiga, para intentar sacarla de la casa y juntarse con sus amigos. Hacer que salga es más difícil de lo que parece, y la música, pasión que une a ambas, puede llegar a ser la solución.;3.081;2023-12-09;0.0;0
False;Apex;;5.877;2023-12-10;7.5;1
False;ആപ്പിൾച്ചെടികൾ;;3.326;2023-12-09;0.0;0
False;Dule Savić, a u Londonu muk;;2.909;2023-12-06;0.0;0
False;The Soiled Doves of Tijuana;;5.691;2023-12-06;7.0;1
False;탑;Un director de cine de mediana edad visita con su hija, a la que no ha visto en años, un edificio propiedad de una diseñadora de interiores. Están allí porque es lo que quiere estudiar la hija. La diseñadora les muestra planta por planta las reformas que ha realizado. Los tres entran en las habitaciones de cada planta a echar un vistazo. La película comienza de este modo y después empezamos de nuevo desde abajo y ascendemos planta a planta.;4.463;2022-11-03;6.4;18
False;물비늘;;5.837;2023-12-06;0.0;0
False;110;;4.009;2023-12-05;0.0;0
False;A Greyhound of a Girl;Cuatro generaciones de mujeres viaja en automóvil a medianoche.;5.831;2023-11-23;6.8;6
False;Christmas Ringer;;5.82;2023-11-30;0.0;0
False;Knee High;;5.806;2023-12-10;0.0;0
False;பார்க்கிங்;;5.347;2023-12-01;0.0;0
False;Avant que les flammes ne s'éteignent;;5.788;2023-11-15;6.4;6
False;La Gravité;Una alineación sin precedentes de planetas que impactan en la gravedad alterará el equilibrio de un gueto y el destino de dos dúos de hermanos deseosos de hacer cualquier cosa por su libertad en una lucha incesante entre viejas y nuevas generaciones.;4.534;2023-05-03;4.909;11
False;As Aventuras de Poliana: O Filme;;5.773;2023-11-30;0.0;0
False;Tu me ressembles;;4.224;2022-11-04;8.5;2
False;ഗരുഡൻ;;5.753;2023-11-03;6.0;3
False;A Stitch in Time;;2.463;2022-02-17;6.5;2
False;Clara;;5.736;2023-12-15;0.0;0
False;L’Arche de Noé;;5.361;2023-11-22;6.929;7
False;锁战;;4.997;2023-11-16;0.0;0
False;ആന്റണി;;5.72;2023-12-01;0.0;0
False;Jingle Smells;;5.719;2023-11-23;0.0;0
False;Happy People;;5.155;2023-12-10;0.0;0
False;Asrar Al Behar;;4.154;2023-12-10;0.0;0
False;Vernissage;;3.904;2023-12-10;0.0;0
False;Who Is Travis?;;3.654;2023-12-10;0.0;0
False;Ruído;;4.378;2023-12-07;10.0;2
False;Répercussions;;5.68;2023-12-06;7.3;3
False;Peter Doherty: Stranger In My Own Skin;;4.875;2023-11-09;0.0;0
False;Heavenphetamine en concert aux Trans Musicales de Rennes 2023;;3.532;2023-12-09;8.0;1
False;Cadaverik;;5.552;2023-12-09;0.0;0
False;Christmas Party;;5.656;2023-11-20;0.0;0
False;Virgin River: The More The Merrier;;3.01;2023-11-30;0.0;0
False;Ignorancia o inocencia;Gael comienza a pasar más tiempo con el hermano de su recién fallecido mejor amigo, pero el hermano encuentra un terrible secreto en Gael;5.641;2023-12-09;0.0;0
False;Silent Night, Fatal Night (ID);;5.635;2023-12-07;0.0;0
False;Ein ganzes Leben;;5.628;2023-11-09;7.0;3
False;Le coucou;;5.298;2023-12-09;0.0;0
False;BORDEA: Teoria conspirației;;3.506;2023-12-08;2.0;1
False;Kevin Bridges: The Overdue Catch-Up;;4.063;2023-11-17;5.5;2
False;Pink Floyd: The Dark Side of the Moon Planetarium Experience;;2.629;2023-11-10;0.0;0
False;Nightmare on 34th Street;;5.575;2023-12-05;0.0;0
False;Белый список;;2.388;2023-11-23;9.0;1
False;Devil On My Doorstep;;5.571;2023-11-11;7.0;2
False;The Red Shoes: Next Step;;3.131;2023-04-06;6.3;7
False;白塔之光;;3.348;2023-06-14;6.8;5
False;You're All Gonna Die;;3.756;2023-11-24;3.5;2
False;Une nuit;;5.522;2023-07-05;6.621;29
False;身份不详;;2.363;2023-11-26;0.0;0
False;不可饒恕的人;;5.241;2023-12-03;0.0;0
False;Kviroslavija;;4.131;2023-12-10;0.0;0
False;Rumah Masa Depan;;5.473;2023-12-07;8.0;1
False;Cher Meets Rylan;;3.781;2023-12-09;0.0;0
False;Chalk en concert aux Trans Musicales de Rennes 2023;;3.531;2023-12-09;0.0;0
False;热烈;;4.091;2023-07-28;6.5;4
False;Alone Time;;5.449;2023-12-01;0.0;0
False;Christmas at Graceland;;5.174;2023-11-29;0.0;0
False;A Ranjith Cinema;;3.511;2023-12-08;0.0;0
False;21st Century Cleo;;5.439;2023-12-01;0.0;0
False;Spark - L.I.F.E.;;5.433;2023-11-17;0.0;0
False;This Much We Know;;4.612;2023-11-10;0.0;0
False;La voix du chamois;;5.403;2023-12-09;0.0;0
False;斗破苍穹·觉醒;"Película en imagen real de la novela DouPo Cang Qion (Battle Through the Heavens). Existen dos series y una película de imagen real, cada una con actores diferentes. También un Donghua de animación, y adaptación a cómic.";5.013;2023-11-17;9.0;1
False;Mysterious Ways;;4.194;2023-12-01;0.0;0
False;Dule Savić, a u Londonu muk;;2.909;2023-12-06;0.0;0
False;The Soiled Doves of Tijuana;;5.691;2023-12-06;7.0;1
False;The Perfect In-Laws;;4.175;2023-11-30;7.0;1
False;물비늘;;5.837;2023-12-06;0.0;0
False;110;;4.009;2023-12-05;0.0;0
False;Knee High;;5.806;2023-12-10;0.0;0
False;Enquête parallèle;;4.13;2023-11-28;6.0;3
False;As Aventuras de Poliana: O Filme;;5.773;2023-11-30;0.0;0
False;A Stitch in Time;;2.463;2022-02-17;6.5;2
False;Clara;;5.736;2023-12-15;0.0;0
False;CIN-E-RAMA;;4.095;2023-12-04;0.0;0
False;热烈;;4.091;2023-07-28;6.5;4
False;Jingle Smells;;5.719;2023-11-23;0.0;0
False;Happy People;;5.155;2023-12-10;0.0;0
False;Asrar Al Behar;;4.154;2023-12-10;0.0;0
False;Vernissage;;3.904;2023-12-10;0.0;0
False;Who Is Travis?;;3.654;2023-12-10;0.0;0
False;Midnight Ride;;4.074;2023-12-08;0.0;0
False;Ruído;;4.378;2023-12-07;10.0;2
False;Against the Grain;;4.497;2023-11-24;0.0;0
False;Дон Жуан із Жашкова;;4.488;2023-11-30;0.0;0
False;Dysmetropsia;;4.485;2023-12-11;0.0;0
False;Vienna Calling;;4.476;2023-11-16;0.0;0
False;The Complete Taylor Swift Story;;4.47;2023-12-01;0.0;0
False;Ёлки 10;;4.467;2023-12-07;0.0;0
False;탑;Un director de cine de mediana edad visita con su hija, a la que no ha visto en años, un edificio propiedad de una diseñadora de interiores. Están allí porque es lo que quiere estudiar la hija. La diseñadora les muestra planta por planta las reformas que ha realizado. Los tres entran en las habitaciones de cada planta a echar un vistazo. La película comienza de este modo y después empezamos de nuevo desde abajo y ascendemos planta a planta.;4.463;2022-11-03;6.4;18
False;அன்னபூரணி;;4.462;2023-12-01;0.0;0
False;Il était une fois Disney & la France;;4.445;2023-12-08;0.0;0
False;Los Ángeles Azules | Cumbia Sinfónica Para el Corazón;;4.445;2023-12-07;0.0;0
False;Dudefall 2;;4.442;2023-12-10;0.0;0
False;Pakoja & haaveita;;4.438;2023-12-01;0.0;0
False;Φόνισσα;;4.43;2023-11-30;5.8;2
False;Joonam;;4.427;2023-12-01;0.0;0
False;마이 샤이니 월드;;4.426;2023-11-03;0.0;0
False;Kronik Puriwicara;;4.425;2023-12-09;0.0;0
False;The Ghost Within;;4.424;2023-03-17;3.4;7
False;"Usada Pekora 1st PekoLive - ""USAGI the MEGAMI!!""";;4.42;2023-12-06;10.0;2
False;Another Body;;4.417;2023-10-20;6.9;5
False;കാതൽ – The Core;;4.407;2023-11-23;9.0;2
False;Codón es un máquina;Dos amigos se reúnen para preparar una película mientras un equipo de producción filma el proceso.;3.524;2023-12-09;0.0;0
False;Mankhurd;;5.379;2023-12-19;0.0;0
False;Balaur;Ecaterina, profesora de Religión y esposa del párroco del pueblo, se involucra con Iuliu, un estudiante de 16 años con un pasado turbulento. Ecaterina intenta mantenerlo a él bajo control, pero pierde su propio control en este proceso.;2.304;2023-04-20;6.8;9
False;మంగళవారం;;5.375;2023-11-17;0.0;0
False;Un actor malo;;5.153;2023-11-13;0.0;0
False;Country Hearts Christmas;;5.362;2023-11-19;9.0;3
False;A Place in the Field;;4.854;2023-11-10;0.0;0
False;Failed State;;3.048;2023-12-01;0.0;0
False;The Minister of Defense;;5.335;2023-11-14;0.0;0
False;Loch Ness: They Created a Monster;;2.896;2023-11-11;6.0;1
False;Arte Povera - The Documentary;;3.955;2023-03-31;6.0;2
False;Тёща;;5.328;2023-11-30;5.667;3
False;ചീന ട്രോഫി;;4.002;2023-12-08;0.0;0
False;Der Pfad;Cuenta la historia de una travesía llena de aventuras a través de los Pirineos, con una amistad inesperada entre dos niños que, en un principio, no podrían ser más distintos.;5.139;2022-02-17;7.1;18
False;1, 2, 3 (Pollito Inglés);Una niñera adolescente acude a cuidar a la pequeña Maya mientras sus padres no están en casa. Sin embargo, el amigo imaginario de la niña les hará más compañía de la que imaginaban.;2.462;2023-11-25;0.0;0
False;Baby Halloween;;5.321;2023-12-09;0.0;0
False;Orlando, ma biographie politique;Casi un siglo después de la publicación de 'Orlando', Paul B. Preciado le dice a Virginia Woolf que su personaje de ficción es ahora la raíz de todos los cuerpos no binarios. Una película revolucionaria en la que vida, escritura, teoría e imagen se funden libremente en la búsqueda de la verdad.;2.863;2023-09-14;7.333;3
